sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
T04000 | M84013,BREAST | APOCRINE ADENOCARCINOMA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,44499745,"Apocrine adenocarcinoma of breast, NOS",Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400164,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T04000 | M90100,BREAST / BREAST NOS | FIBROADENOMA / FIBROADENOMA NOS BENIGN,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4116072,Fibroadenoma of breast,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400165,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T11710 | M49000,FEMUR / FEMUR NOS | FIBROSIS / FIBROSIS NOS,-1,,0,APPROVED,INEXACT,Anna Hammais,1732448123255,75909,Disorder of bone,Condition,MAPS_TO,,TYKS,1732448109753,,2001400167,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T11710 | M49000,FEMUR / FEMUR NOS | FIBROSIS / FIBROSIS NOS,-1,,0,APPROVED,INEXACT,Anna Hammais,1732448123255,444211,Disorder of thigh,Condition,MAPS_TO,,TYKS,1732448109753,,2001400167,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T11710 | M49000,FEMUR / FEMUR NOS | FIBROSIS / FIBROSIS NOS,-1,,0,APPROVED,INEXACT,Anna Hammais,1732448123255,4012171,Fibrosis,Observation,MAPS_TO,,TYKS,1732448109753,,2001400167,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T11712 | M12000,NECK OF FEMUR | FRACTURE NOS,-1,,0,APPROVED,UNREVIEWED,TYKS,1638835200000,433856,Fracture of neck of femur,Condition,MAPS_TO,,TYKS,1638835200000,,2001400170,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T18600 | M76100,FASCIA | FIBROMATOSIS / FIBROMATOSIS PALMARIS / FIBROMATOSIS PLANTARIS,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37109980,Fibromatosis,Condition,MAPS_TO,,TYKS,1631750400000,,2001400171,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T18600 | M76100,FASCIA | FIBROMATOSIS / FIBROMATOSIS PALMARIS / FIBROMATOSIS PLANTARIS,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,134730,Disorder of fascia,Condition,MAPS_TO,,TYKS,1631750400000,,2001400171,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T1X000 | M76100,Pehmytkudos / SOFT TISSUE / SOFT TISSUES | Fibromatosis / FIBROMATOSIS / FIBROMATOSIS PALMARIS / FIBROMATOSIS PLANTARIS / FIBROMATOSIS NOS,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37109980,Fibromatosis,Condition,MAPS_TO,,TYKS,1631750400000,,2001400173,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T1X000 | M76100,Pehmytkudos / SOFT TISSUE / SOFT TISSUES | Fibromatosis / FIBROMATOSIS / FIBROMATOSIS PALMARIS / FIBROMATOSIS PLANTARIS / FIBROMATOSIS NOS,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,376208,Disorder of soft tissue,Condition,MAPS_TO,,TYKS,1631750400000,,2001400173,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T21340 | M39800,NASAL SEPTUM / NASAL SEPTUM NOS | PERFORATION / PERFORATION NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4196640,Perforation of nasal septum,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400175,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T24400 | M80702,VOCAL CORD / VOCAL CORD NOS | SQUAMOUS CELL CARCINOMA IN-SITU,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4245101,Carcinoma in situ of vocal cord,Condition,MAPS_TO,,TYKS,1631750400000,,2001400176,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T24400 | M80702,VOCAL CORD / VOCAL CORD NOS | SQUAMOUS CELL CARCINOMA IN-SITU,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,40390738,Squamous cell carcinoma in situ,Condition,MAPS_TO,,TYKS,1631750400000,,2001400176,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T24400 | M80702,VOCAL CORD / VOCAL CORD NOS | SQUAMOUS CELL CARCINOMA IN-SITU,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36556212,"Squamous cell carcinoma in situ, NOS, of larynx, NOS",Condition,MAPS_TO,,TYKS,1631750400000,,2001400176,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T28000 | M82533,LUNG | INVASIVE MUCINOUS ADENOCARCINOMA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,45768917,Primary mucinous adenocarcinoma of lung,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400179,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T29000 | M49000,PLEURA / PLEURA NOS | FIBROSIS / POSTINFLAMMATORY STATE / FIBROSIS NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,40481857,Fibrosis of pleura,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400180,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T29000 | M80103,PLEURA / PLEURA NOS | CARCINOMA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,3176938,Carcinoma,Condition,MAPS_TO,,TYKS,1631750400000,,2001400181,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T29000 | M80103,PLEURA / PLEURA NOS | CARCINOMA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4180795,Malignant tumor of pleura,Condition,MAPS_TO,,TYKS,1631750400000,,2001400181,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T39000 | M50100,"AORTIC VALVE / AORTIC VALVE NOS | MUCOID DEGENERATION / DEGENERATION, MUCOID NOS / MYXOID DEGENERATION NOS",-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,314054,Aortic valve disorder,Condition,MAPS_TO,,TYKS,1631750400000,,2001400183,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T41000 | M52110,ARTERY / ARTERY NOS | ATHEROSCLEROSIS / ATHEROSCLEROSIS NOS / HYPERTENSIVE VASCULAR DISEASE,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,40479625,Atherosclerosis of artery,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400184,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T42300 | M24700,AORTIC ARCH | COARCTATION NOS / COARCTATION OF AORTA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,37109918,Coarctation of aortic arch,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400185,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T52000 | M49280,LIP / LIP NOS | POSTOPERATIVE STATE / SURGICAL SCAR / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4086828,Lip finding,Condition,MAPS_TO,,TYKS,1631750400000,,2001400186,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T52000 | M49280,LIP / LIP NOS | POSTOPERATIVE STATE / SURGICAL SCAR / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4310865,Surgical scar,Observation,MAPS_TO,,TYKS,1631750400000,,2001400186,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T56000 | M14430,LIVER NOS | RUPTURE NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4340943,Rupture of liver,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400188,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T56000 | M33800,LIVER | POLYCYSTIC CHANGE,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,42537672,Fibropolycystic disease of liver,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400189,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T63930 | M09300,DUODENUM AND STOMACH | DIAGNOSIS DEFERRED / PRELIMINARY REPORT,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4038677,Stomach finding,Condition,MAPS_TO,,TYKS,1631750400000,,2001400190,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T63930 | M09300,DUODENUM AND STOMACH | DIAGNOSIS DEFERRED / PRELIMINARY REPORT,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,37018654,Diagnosis deferred,Observation,MAPS_TO,,TYKS,1631750400000,,2001400190,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T64200 | M54110,"MESENTERY / MESENTERY NOS | FAT NECROSIS / NECROSIS, FAT NOS",-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4340506,Mesenteric fat necrosis,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400192,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T68000 | M34160,RECTUM | STRICTURE,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4120705,Stricture of rectum,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400193,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T68000 | M81400,"Rectum / RECTUM / RECTUM NOS | Adenocarcinoma / ADENOMA / ADENOMA, BENIGN",-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4269748,Adenoma of rectum,Condition,MAPS_TO,,TYKS,1631750400000,,2001400194,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T74000 | M81201,"URINARY BLADDER | UROTHELIAL DYSPLASIA / UROTHELIAL NEOPLASM, LOW MALIGNANT POTENTIAL / UROTHELIAL PROLIFERATION OF UNCERTAIN MALIGNANT POTENTIAL",-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,200680,Neoplasm of urinary bladder,Condition,MAPS_TO,,TYKS,1631750400000,,2001400195,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T74000 | M81201,"URINARY BLADDER | UROTHELIAL DYSPLASIA / UROTHELIAL NEOPLASM, LOW MALIGNANT POTENTIAL / UROTHELIAL PROLIFERATION OF UNCERTAIN MALIGNANT POTENTIAL",-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4164326,Transitional cell dysplasia,Observation,MAPS_TO,,TYKS,1631750400000,,2001400195,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T83100 | M74030,EXOCERVIX | PARAKERATOSIS / PARAKERATOSIS NOS,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,192367,Dysplasia of cervix,Condition,MAPS_TO,,TYKS,1631750400000,,2001400197,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T83100 | M76720,EXOCERVIX / Portio | CONDYLOMA ACUMINATUM / Atypia condylomatosa / CONDYLOMA ACUMINATUM NOS,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4304732,Condyloma acuminata of cervix,Condition,MAPS_TO,,TYKS,1631750400000,,2001400198,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T84000 | M72425,"ENDOMETRIUM / ENDOMETRIUM NOS | ATYPICAL ADENOMATOUS (COMPLEX) HYPERPLASIA / ATYPICAL ADENOMATOUS HYPERPLASIA / ATYPICAL ADENOMATOUS HYPERPLASIA (FOCAL) / ATYPICAL ADENOMATOUS HYPERPLASIA (FOCAL, MUUTEN SEKREETIOVAIHEEN LIMAKALVOA) / ATYPICAL ADENOMATOUS",-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,200775,Endometrial hyperplasia,Condition,MAPS_TO,,TYKS,1631750400000,,2001400199,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T86100 | M34210,FALLOPIAN TUBE NOS | TORSION NOS,-1,,0,APPROVED,UNREVIEWED,TYKS,1638835200000,4263447,Torsion of fallopian tube,Condition,MAPS_TO,,TYKS,1638835200000,,2001400200,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T86100 | M54040,FALLOPIAN TUBE | HEMORRHAGIC INFARCT / HEMORRHAGIC NECROSIS,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,46273429,Lesion of fallopian tube,Condition,MAPS_TO,,TYKS,1631750400000,,2001400201,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T87000 | M34210,OVARY NOS | TORSION NOS,-1,,0,APPROVED,UNREVIEWED,TYKS,1638835200000,4029169,Torsion of ovary,Condition,MAPS_TO,,TYKS,1638835200000,,2001400202,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T87000 | M80103,OVARY / OVARY NOS | CARCINOMA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,200051,Primary malignant neoplasm of ovary,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400203,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T87000 | M84410,Ovario / OVARY / OVARY NOS | Cystadenoma serosum / SEROUS CYSTADENOMA / SEROUS CYSTADENOMA NOS BENIGN,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4000641,Serous cystadenoma of ovary,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400204,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T8X330 | M69760,VAGINAL-CERVICAL CYTOLOGIC MATERIAL | JOSSAKIN MÄÄRIN MALIGNISUSPEKTI LÖYDÖS / JOSSAKIN MÄÄRIN MALIGNISUSPEKTI LÖYDÖS (LUOKKA 3),-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,3195359,Abnormal pap smear,Condition,MAPS_TO,,TYKS,1631750400000,,2001400205,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TX4600 | M75500,HYPOTHALAMUS | HAMARTOMA,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4029446,Hamartoma of hypothalamus,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400206,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TXY300 | M49000,MIDDLE EAR | FIBROSIS / POSTINFLAMMATORY STATE / FIBROSIS NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,4101079,Middle ear finding,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400207,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TY0600 | M91700,"NECK / NECK NOS | LYMPHANGIOMA / LYMPHANGIOMA, BENIGN",-1,,0,INVALID_TARGET,UNREVIEWED,Automatic update,1743070662000,4129244,Neoplasm of neck,Condition,MAPS_TO,,TYKS,1631750400000,,2001400208,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4286348 to 4100551 based on relationship :Maps to, does not need reviewing |  | domainId updated from Condition to Observation |  | conceptName changed from Neoplasm of neck to Benign lymphangioma"
TY4400 | M89503,PERITONEUM | MALIGNANT MULLERIAN EPITHELIAL MIXED TUMOR,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,44503171,"Mullerian mixed tumor of peritoneum, NOS",Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400210,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TY4440 | M49400,PELVIC PERITONEUM | ADHESION / ADHESION NOS,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,37110264,Adhesion of pelvic peritoneum,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400211,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
TY8100 | M80103,AXILLA / AXILLA NOS | CARCINOMA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4246016,Primary malignant neoplasm of axilla,Condition,MAPS_TO,,TYKS,1631750400000,,2001400212,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T00020 | M80109,MULTIPLE TOPOGRAPHIC SITES | CARCINOSIS,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,36769180,Metastasis,Measurement,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400213,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4233629 to 36769180 based on relationship :Maps to, does not need reviewing | domainId updated from Condition to Measurement | conceptName changed from Widespread metastatic malignant neoplastic disease to Metastasis"
T01000 | M87203,Iho | Melanoma malignum,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,141232,Malignant melanoma of skin,Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400214,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T01000 | M87422,Iho | Lentigo maligna,-1,,0,UNCHECKED,UNREVIEWED,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,44500311,"Lentigo maligna of skin, NOS",Condition,MAPS_TO,,TYKS - based on T-Snomed (Finding Site attribute) and M-Snomed (Associated Morphology attribute) by Paula Kujala,1631664000000,,2001400215,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02120 | M49280,SKIN OF FACE NOS | POSTOPERATIVE SCAR NOS / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4310865,Surgical scar,Observation,MAPS_TO,,TYKS,1631750400000,,2001400216,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02120 | M49280,SKIN OF FACE NOS | POSTOPERATIVE SCAR NOS / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4103352,Finding of face,Condition,MAPS_TO,,TYKS,1631750400000,,2001400216,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02140 | M49280,SKIN OF NOSE NOS | POSTOPERATIVE SCAR NOS / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4042142,Nose finding,Condition,MAPS_TO,,TYKS,1631750400000,,2001400218,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02140 | M49280,SKIN OF NOSE NOS | POSTOPERATIVE SCAR NOS / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4310865,Surgical scar,Observation,MAPS_TO,,TYKS,1631750400000,,2001400218,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02140 | M72850,"Iho, nenä / SKIN OF NOSE NOS | Keratosis actinica / KERATOSIS, ACTINIC",-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,138825,Actinic keratosis,Condition,MAPS_TO,,TYKS,1631750400000,,2001400220,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02140 | M72850,"Iho, nenä / SKIN OF NOSE NOS | Keratosis actinica / KERATOSIS, ACTINIC",-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,36686082,Lesion of skin of nose,Condition,MAPS_TO,,TYKS,1631750400000,,2001400220,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02400 | M49280,SKIN OF TRUNK NOS | POSTOPERATIVE SCAR NOS / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4310865,Surgical scar,Observation,MAPS_TO,,TYKS,1631750400000,,2001400222,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02400 | M49280,SKIN OF TRUNK NOS | POSTOPERATIVE SCAR NOS / LEIKKAUKSEN JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4117930,Finding of trunk structure,Condition,MAPS_TO,,TYKS,1631750400000,,2001400222,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
T02450 | M49280,SKIN OF BACK NOS | SURGICAL SCAR NOS / POSTOPERATIVE SCAR NOS / LEIKKAUKSEN JÄLKITILA / POISTON JÄLKITILA,-1,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4310865,Surgical scar,Observation,MAPS_TO,,TYKS,1631750400000,,2001400224,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,
